,id,name,year_published,min_players,max_players,primary_publisher,mechanics,num_user_ratings,average_user_rating,rank,num_mechs
551,8vSQnmN1L3,Conquest of the Empire,2005,2.0,6.0,Eagle Games,[],10,3.0999999999999996,9999999,0
552,dPqESWnufm,Three Dragon Ante (Dungeons & Dragons),2005,2.0,6.0,Wizards of the Coast,"[{'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}, {'id': 'T8JEFYwoqy', 'url': 'https://www.boardgameatlas.com/mechanic/T8JEFYwoqy/undefined'}]",14,3.0000000000000004,9999999,3
553,oxoZzZCGXn,Bolide,2005,2.0,8.0,Rio Grande Games,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'MEAoOygZsA', 'url': 'https://www.boardgameatlas.com/mechanic/MEAoOygZsA/undefined'}, {'id': 'eRe1jJCBFe', 'url': 'https://www.boardgameatlas.com/mechanic/eRe1jJCBFe/undefined'}]",4,0.0,9999999,3
554,f0WfQMbF5T,"Run for your Life, Candyman!",2005,2.0,6.0,Smirk & Dagger Games,"[{'id': 'mGBzR68m8Z', 'url': 'https://www.boardgameatlas.com/mechanic/mGBzR68m8Z/undefined'}]",4,0.0,9999999,1
555,5RrD25Y6lx,That's Life!,2005,2.0,6.0,Rio Grande Games,[],5,0.0,9999999,0
556,t1ExVtBlqo,Knight Moves,2005,2.0,2.0,"Family Games, Inc.",[],0,0.0,9999999,0
557,klXivyOVgy,Mall Of Horror,2005,3.0,6.0,Asmodee,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'BGrhzIN69D', 'url': 'https://www.boardgameatlas.com/mechanic/BGrhzIN69D/undefined'}, {'id': 'JYYdBW6UCE', 'url': 'https://www.boardgameatlas.com/mechanic/JYYdBW6UCE/undefined'}]",15,3.333333333333333,9999999,3
558,u19aHx2Hja,18Scan,2005,2.0,4.0,,"[{'id': 'jbLrZb1xIb', 'url': 'https://www.boardgameatlas.com/mechanic/jbLrZb1xIb/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}, {'id': 'ohABM4GjbC', 'url': 'https://www.boardgameatlas.com/mechanic/ohABM4GjbC/undefined'}]",1,0.0,9999999,3
559,fSL8qKb5yS,Friday The 13th,2005,3.0,6.0,Lion Rampant Imports Ltd,"[{'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}]",19,2.8421052631578947,9999999,1
560,W26ta6tPUG,Carthage - The First Punic War,2005,2.0,2.0,GMT Games,"[{'id': 'Gan96fffLL', 'url': 'https://www.boardgameatlas.com/mechanic/Gan96fffLL/undefined'}, {'id': 'eRe1jJCBFe', 'url': 'https://www.boardgameatlas.com/mechanic/eRe1jJCBFe/undefined'}]",0,0.0,9999999,2
561,66QdX4C7Q4,55,2005,2.0,2.0,,[],1,0.0,9999999,0
562,iNxMkT9gDF,Men of Iron,2005,2.0,2.0,,[],0,0.0,9999999,0
563,5z80EVC2PT,Kaivai,2005,3.0,4.0,Pfifficus Spiele,"[{'id': 'oeg6wN9Eoc', 'url': 'https://www.boardgameatlas.com/mechanic/oeg6wN9Eoc/undefined'}, {'id': 'bgGxE0pI2B', 'url': 'https://www.boardgameatlas.com/mechanic/bgGxE0pI2B/undefined'}, {'id': 'AZxlPpi5oq', 'url': 'https://www.boardgameatlas.com/mechanic/AZxlPpi5oq/undefined'}, {'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}]",0,0.0,9999999,5
564,ckOIqhSHxj,Daimyo,2005,2.0,4.0,,[],1,0.0,9999999,0
565,GS1kuvr0Te,Shear Panic,2005,2.0,4.0,Mayfair Games,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'qu5BcGjAzk', 'url': 'https://www.boardgameatlas.com/mechanic/qu5BcGjAzk/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': '9YdRn9J9oZ', 'url': 'https://www.boardgameatlas.com/mechanic/9YdRn9J9oZ/undefined'}]",14,2.9285714285714284,9999999,4
566,BD5w3NekVC,Sitting Ducks Gallery Card Game,2005,3.0,6.0,Playroom Entertainment,"[{'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}]",5,0.0,9999999,2
567,cn1ylzjh9o,Monsters Menace America,2005,2.0,4.0,Toys,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",10,2.6999999999999997,9999999,2
568,AmxgFMZYQM,Funny Friends,2005,2.0,6.0,Rio Grande Games,"[{'id': 'AZxlPpi5oq', 'url': 'https://www.boardgameatlas.com/mechanic/AZxlPpi5oq/undefined'}, {'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'eRe1jJCBFe', 'url': 'https://www.boardgameatlas.com/mechanic/eRe1jJCBFe/undefined'}]",8,2.9999999999999996,9999999,4
569,z1nIiBtGm8,Hocus Pocus,2005,2.0,6.0,,[],0,0.0,9999999,0
570,GfjYkkOsU3,Crusader Rex,2005,2.0,2.0,Columbia Games Inc.,"[{'id': 'xuphiSlrxI', 'url': 'https://www.boardgameatlas.com/mechanic/xuphiSlrxI/undefined'}, {'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'MEAoOygZsA', 'url': 'https://www.boardgameatlas.com/mechanic/MEAoOygZsA/undefined'}, {'id': 'RwgEONzIzc', 'url': 'https://www.boardgameatlas.com/mechanic/RwgEONzIzc/undefined'}, {'id': 'DEvPj5twid', 'url': 'https://www.boardgameatlas.com/mechanic/DEvPj5twid/undefined'}]",4,0.0,9999999,5
571,gZ7lTfkaYW,Trans Europa,2005,2.0,6.0,Rio Grande Games,"[{'id': 'ohABM4GjbC', 'url': 'https://www.boardgameatlas.com/mechanic/ohABM4GjbC/undefined'}]",14,2.9285714285714284,9999999,1
572,2OybB5jE9D,Power Grid: France/Italy,2005,2.0,6.0,Rio Grande Games,[],13,3.923076923076923,9999999,0
573,DgwXHN3Wta,Parthenon: Rise of the Aegean,2005,3.0,6.0,Z-Man Games,"[{'id': 'BbTMRkwL0b', 'url': 'https://www.boardgameatlas.com/mechanic/BbTMRkwL0b/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}, {'id': 'AVY6EvSQTP', 'url': 'https://www.boardgameatlas.com/mechanic/AVY6EvSQTP/undefined'}, {'id': 'JYYdBW6UCE', 'url': 'https://www.boardgameatlas.com/mechanic/JYYdBW6UCE/undefined'}]",4,0.0,9999999,4
574,yZDg2ZDfli,Il Principe,2005,2.0,5.0,Z-Man Games,"[{'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}]",3,0.0,9999999,2
575,FeAfw2ICPD,Clout Fantasy,2005,2.0,6.0,Alderac Entertainment Group,"[{'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",2,0.0,9999999,2
576,CvRBC8vneg,Marquis,2005,2.0,4.0,LudoArt Verlag,[],0,0.0,9999999,0
577,ayRefIyede,Candy,2005,1.0,8.0,Beleduc,[],0,0.0,9999999,0
578,acbvi0hI1Y,Pirates!,2005,2.0,6.0,Ravensburger Spieleverlag GmbH,[],0,0.0,9999999,0
579,Ef68ahvj5l,Last Word,2005,2.0,8.0,Buffalo Games,[],11,2.454545454545455,9999999,0
580,w9WUTsmCKB,Mayfair Games Catan Adventures: Elasund - The First City,2005,2.0,4.0,Catan Studio,"[{'id': '3te2oybNR4', 'url': 'https://www.boardgameatlas.com/mechanic/3te2oybNR4/undefined'}, {'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}]",10,2.9999999999999996,9999999,5
581,QpHeS1stcS,Race Day,2005,2.0,12.0,WizKids,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}]",0,0.0,9999999,1
582,qoYiuWVIlV,Blam!,2005,2.0,4.0,Invisible City Productions,"[{'id': 'bgGxE0pI2B', 'url': 'https://www.boardgameatlas.com/mechanic/bgGxE0pI2B/undefined'}]",0,0.0,9999999,1
583,0gQE5hJhTV,Anachronism,2005,2.0,4.0,TriKing,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}]",4,0.0,9999999,1
584,Bcd3vGF79T,Munchkin 4: The Need for Steed,2005,2.0,6.0,Steve Jackson Games,"[{'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'T8JEFYwoqy', 'url': 'https://www.boardgameatlas.com/mechanic/T8JEFYwoqy/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",16,2.5625,9999999,5
585,PMsp64EJRO,Pimp: The Backhanding,2005,2.0,4.0,White Wolf Entertainment AB,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}]",3,0.0,9999999,2
586,oJW0DtAMEP,Stuff,2005,,,,[],0,0.0,9999999,0
587,DMGAFTwSzu,Reveal Entertainment Pizza Box Football Board Game,2005,1.0,2.0,"Reveal Entertainment, Inc.","[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'j7x8jY4ay2', 'url': 'https://www.boardgameatlas.com/mechanic/j7x8jY4ay2/undefined'}, {'id': 'eRe1jJCBFe', 'url': 'https://www.boardgameatlas.com/mechanic/eRe1jJCBFe/undefined'}]",5,0.0,9999999,3
588,1UKwllVuNb,Beowulf,2005,2.0,5.0,Toys,"[{'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'hmipYN1R1I', 'url': 'https://www.boardgameatlas.com/mechanic/hmipYN1R1I/undefined'}]",11,3.3636363636363638,9999999,3
589,5vlWmjurJK,1824: Austria-Hungary,2005,3.0,6.0,Fox in the Box,"[{'id': 'ohABM4GjbC', 'url': 'https://www.boardgameatlas.com/mechanic/ohABM4GjbC/undefined'}, {'id': 'jbLrZb1xIb', 'url': 'https://www.boardgameatlas.com/mechanic/jbLrZb1xIb/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}]",1,0.0,9999999,3
590,cBJchsdQMY,Corsair Leader,2005,1.0,1.0,,"[{'id': 'eRe1jJCBFe', 'url': 'https://www.boardgameatlas.com/mechanic/eRe1jJCBFe/undefined'}]",1,0.0,9999999,1
591,Nrzx9FNHhU,Triumph of Chaos,2005,2.0,2.0,,"[{'id': 'xuphiSlrxI', 'url': 'https://www.boardgameatlas.com/mechanic/xuphiSlrxI/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'MEAoOygZsA', 'url': 'https://www.boardgameatlas.com/mechanic/MEAoOygZsA/undefined'}, {'id': 'eRe1jJCBFe', 'url': 'https://www.boardgameatlas.com/mechanic/eRe1jJCBFe/undefined'}]",2,0.0,9999999,4
592,U5YFPALcdv,Shadowrun (4th and 20th Anniversary Editions),2005,,,,[],0,0.0,9999999,0
593,xg4mYMAETH,Balanko,2005,2.0,2.0,,[],0,0.0,9999999,0
594,dZ2PM7cAKz,Formula 1,2005,2.0,6.0,,[],0,0.0,9999999,0
595,kCiU7ZUwef,Build!,2005,2.0,8.0,,[],0,0.0,9999999,0
596,GRKo2b61it,Gravediggers,2005,2.0,5.0,,"[{'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'r6yIFvyXDD', 'url': 'https://www.boardgameatlas.com/mechanic/r6yIFvyXDD/undefined'}]",3,0.0,9999999,2
597,7oeMCyeliM,Forts,2005,2.0,4.0,,[],0,0.0,9999999,0
598,PuP0gbTmaj,F1,2005,2.0,10.0,,[],0,0.0,9999999,0
599,EBUF8Gzf4E,Yellow,2005,2.0,2.0,,[],0,0.0,9999999,0
600,M9xcYNHOGp,Qwirkle,2006,2.0,4.0,MindWare,"[{'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': '9YdRn9J9oZ', 'url': 'https://www.boardgameatlas.com/mechanic/9YdRn9J9oZ/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}]",139,3.1740874654734577,226,3
601,XZ9BeWAgCu,Ticket To Ride: USA 1910 Expansion,2006,2.0,5.0,Days of Wonder,"[{'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}, {'id': 'ohABM4GjbC', 'url': 'https://www.boardgameatlas.com/mechanic/ohABM4GjbC/undefined'}]",72,3.7735890652557322,323,4
602,jvj31CHwLp,Bananagrams,2006,1.0,8.0,Bananagrams,"[{'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}]",104,2.865384615384615,393,1
603,lxkP1zX037,The Pillars of the Earth,2006,2.0,2.0,Thames & Kosmos,"[{'id': 'fBOTEBUAmV', 'url': 'https://www.boardgameatlas.com/mechanic/fBOTEBUAmV/undefined'}]",76,3.2894736842105265,403,1
604,t2QvlS2A1a,Mr. Jack,2006,2.0,2.0,Hurrican,"[{'id': 'qu5BcGjAzk', 'url': 'https://www.boardgameatlas.com/mechanic/qu5BcGjAzk/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",80,3.199999999999999,407,2
605,UXJOqsr0fE,Neuroshima Hex!,2006,1.0,4.0,Portal Games,"[{'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'BeD8NYAaSU', 'url': 'https://www.boardgameatlas.com/mechanic/BeD8NYAaSU/undefined'}, {'id': 'BGrhzIN69D', 'url': 'https://www.boardgameatlas.com/mechanic/BGrhzIN69D/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",69,3.276167471819646,456,5
606,BUuV8FEwsq,Thurn and Taxis,2006,2.0,4.0,999 Games,"[{'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}, {'id': 'ohABM4GjbC', 'url': 'https://www.boardgameatlas.com/mechanic/ohABM4GjbC/undefined'}]",70,3.242857142857142,464,4
607,lUaboJsfJV,Shogun,2006,3.0,5.0,Queen Games,"[{'id': 'ckCp1oTVMy', 'url': 'https://www.boardgameatlas.com/mechanic/ckCp1oTVMy/undefined'}, {'id': '9NBcz45nN7', 'url': 'https://www.boardgameatlas.com/mechanic/9NBcz45nN7/undefined'}, {'id': 'AZxlPpi5oq', 'url': 'https://www.boardgameatlas.com/mechanic/AZxlPpi5oq/undefined'}, {'id': 'J6TWltoYOF', 'url': 'https://www.boardgameatlas.com/mechanic/J6TWltoYOF/undefined'}, {'id': 'za4PP1LH00', 'url': 'https://www.boardgameatlas.com/mechanic/za4PP1LH00/undefined'}, {'id': 'zzsE4jtI1b', 'url': 'https://www.boardgameatlas.com/mechanic/zzsE4jtI1b/undefined'}]",59,3.2737940026075614,508,6
608,qqsqAXXFmJ,Through the Ages: A Story of Civilization,2006,2.0,4.0,Flat River Group,"[{'id': 'oeg6wN9Eoc', 'url': 'https://www.boardgameatlas.com/mechanic/oeg6wN9Eoc/undefined'}, {'id': 'AZxlPpi5oq', 'url': 'https://www.boardgameatlas.com/mechanic/AZxlPpi5oq/undefined'}, {'id': 'wV5peB05xs', 'url': 'https://www.boardgameatlas.com/mechanic/wV5peB05xs/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}]",44,3.5227272727272725,646,4
609,0PdAX1fLsD,Blue Moon City,2006,2.0,4.0,Fantasy Flight Pub Inc,"[{'id': 'qu5BcGjAzk', 'url': 'https://www.boardgameatlas.com/mechanic/qu5BcGjAzk/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'U3zhCQH7Et', 'url': 'https://www.boardgameatlas.com/mechanic/U3zhCQH7Et/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}]",47,3.127659574468086,663,4
610,Y0HGxGFjcT,Taluva,2006,2.0,4.0,Ferti,"[{'id': 'U3zhCQH7Et', 'url': 'https://www.boardgameatlas.com/mechanic/U3zhCQH7Et/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}]",39,3.4871794871794872,704,2
611,PkWvBrzYor,Ticket To Ride - Marklin,2006,2.0,5.0,Days of Wonder,"[{'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'MEAoOygZsA', 'url': 'https://www.boardgameatlas.com/mechanic/MEAoOygZsA/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}, {'id': 'ohABM4GjbC', 'url': 'https://www.boardgameatlas.com/mechanic/ohABM4GjbC/undefined'}]",42,3.337535014005602,710,5
612,iJFklfTDS2,Commands & Colors: Ancients,2006,2.0,2.0,GMT Games,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'U3zhCQH7Et', 'url': 'https://www.boardgameatlas.com/mechanic/U3zhCQH7Et/undefined'}]",36,3.4537563131313136,729,3
613,8Z9ya4Yrtj,BattleLore,2006,2.0,2.0,,"[{'id': 'xuphiSlrxI', 'url': 'https://www.boardgameatlas.com/mechanic/xuphiSlrxI/undefined'}, {'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'qu5BcGjAzk', 'url': 'https://www.boardgameatlas.com/mechanic/qu5BcGjAzk/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'U3zhCQH7Et', 'url': 'https://www.boardgameatlas.com/mechanic/U3zhCQH7Et/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",40,3.35,764,6
614,DUDXpUQFcy,Combat Commander: Europe,2006,2.0,2.0,GMT Games,"[{'id': 'amcImLdOmD', 'url': 'https://www.boardgameatlas.com/mechanic/amcImLdOmD/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': '6CyVyXRn1C', 'url': 'https://www.boardgameatlas.com/mechanic/6CyVyXRn1C/undefined'}, {'id': 'yomuPpKFx4', 'url': 'https://www.boardgameatlas.com/mechanic/yomuPpKFx4/undefined'}]",28,3.882653061224489,779,4
615,M3klfateit,Imperial Board Game,2006,2.0,6.0,Rio Grande Games,"[{'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'T8JEFYwoqy', 'url': 'https://www.boardgameatlas.com/mechanic/T8JEFYwoqy/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",36,3.305555555555556,817,4
616,xXhuF61cUn,Twilight Imperium (Third Edition): Shattered Empire,2006,3.0,6.0,Fantasy Flight Games,"[{'id': '9NBcz45nN7', 'url': 'https://www.boardgameatlas.com/mechanic/9NBcz45nN7/undefined'}, {'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'BeD8NYAaSU', 'url': 'https://www.boardgameatlas.com/mechanic/BeD8NYAaSU/undefined'}, {'id': 'U3zhCQH7Et', 'url': 'https://www.boardgameatlas.com/mechanic/U3zhCQH7Et/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}, {'id': 'AVY6EvSQTP', 'url': 'https://www.boardgameatlas.com/mechanic/AVY6EvSQTP/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}, {'id': 'JYYdBW6UCE', 'url': 'https://www.boardgameatlas.com/mechanic/JYYdBW6UCE/undefined'}]",23,3.956521739130435,914,8
617,zIPM8fZf40,Yspahan,2006,2.0,4.0,Flat River Group,"[{'id': '05zCZoLvQJ', 'url': 'https://www.boardgameatlas.com/mechanic/05zCZoLvQJ/undefined'}, {'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}]",37,3.136878814298169,919,2
618,cFqGPhKwnk,Cleopatra And The Society of Architects,2006,3.0,5.0,Days of Wonder,"[{'id': '3te2oybNR4', 'url': 'https://www.boardgameatlas.com/mechanic/3te2oybNR4/undefined'}, {'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}]",30,3.2,984,6
619,rUevZTeOtr,Arkadia,2006,2.0,4.0,Rio Grande,"[{'id': '05zCZoLvQJ', 'url': 'https://www.boardgameatlas.com/mechanic/05zCZoLvQJ/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}, {'id': 'jbLrZb1xIb', 'url': 'https://www.boardgameatlas.com/mechanic/jbLrZb1xIb/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}]",26,3.1538461538461537,1124,4
620,WIcrsXFwnx,Traders of Osaka,2006,2.0,4.0,Z-Man Games,"[{'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}]",23,3.1304347826086953,1135,2
621,tnXplx9ANT,To Court the King,2006,2.0,5.0,Rio Grande Games,"[{'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': '9YdRn9J9oZ', 'url': 'https://www.boardgameatlas.com/mechanic/9YdRn9J9oZ/undefined'}]",23,2.956521739130435,1255,3
622,h4BF9Ki2My,Here I Stand,2006,3.0,6.0,GMT Games,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'MEAoOygZsA', 'url': 'https://www.boardgameatlas.com/mechanic/MEAoOygZsA/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",12,3.3333333333333335,9999999,4
623,Ho3dYPDsaN,"Sì, Oscuro Signore! 2: L'alba degli eroi",2006,4.0,12.0,Heidelberger Spieleverlag,"[{'id': 'EVeAdboGUA', 'url': 'https://www.boardgameatlas.com/mechanic/EVeAdboGUA/undefined'}, {'id': 'GUoWg3Mfh5', 'url': 'https://www.boardgameatlas.com/mechanic/GUoWg3Mfh5/undefined'}]",0,0.0,9999999,2
